DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/16,19:10,BROOKLYN,11203,40.6511686,-73.9418921,"(40.6511686, -73.9418921)",EAST 38 STREET,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3552218,PASSENGER VEHICLE,,,,
10/31/16,19:10,BRONX,10472,40.828755,-73.8820901,"(40.828755, -73.8820901)",,,1209      COLGATE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551512,SPORT UTILITY / STATION WAGON,,,,
10/31/16,19:10,BRONX,10472,40.8292339,-73.8755055,"(40.8292339, -73.8755055)",STRATFORD AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3551419,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,19:10,BRONX,10456,40.835492,-73.9078048,"(40.835492, -73.9078048)",,,1368      WEBSTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3551133,PASSENGER VEHICLE,,,,
10/31/16,18:10,BRONX,10458,40.8672566,-73.8836235,"(40.8672566, -73.8836235)",webster avenue,bedford park boulevard,,3,0,0,0,0,0,3,0,Illness,Unspecified,,,,3551234,PASSENGER VEHICLE,,,,
10/31/16,18:10,BRONX,10466,40.892515,-73.8454246,"(40.892515, -73.8454246)",EDENWALD AVENUE,GRACE AVENUE,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unsafe Speed,,,,3551207,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,18:10,,,,,,,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3551211,PICK-UP TRUCK,MOTORCYCLE,,,
10/31/16,18:10,,,,,,WATER STREET,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3551129,PASSENGER VEHICLE,BICYCLE,,,
10/31/16,18:10,,,,,,VANDERVORT AVENUE,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3551433,,,,,
10/31/16,18:10,,,,,,BEDFORD PARK BLVD,GOULDEN AVENUE,,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,Unspecified,,,3551240,MOTORCYCLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/31/16,18:10,,,,,,7 AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3551720,SPORT UTILITY / STATION WAGON,,,,
10/31/16,18:10,STATEN ISLAND,10314,40.6210193,-74.131804,"(40.6210193, -74.131804)",COLLEGE AVENUE,JEWETT AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3552830,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/31/16,18:10,QUEENS,11419,40.6858375,-73.8268476,"(40.6858375, -73.8268476)",116 STREET,LIBERTY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3551167,PASSENGER VEHICLE,,,,
10/31/16,18:10,QUEENS,11372,40.7509158,-73.8731615,"(40.7509158, -73.8731615)",37 AVENUE,94 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3551115,TAXI,,,,
10/31/16,18:10,MANHATTAN,10025,40.7935573,-73.967016,"(40.7935573, -73.967016)",COLUMBUS AVENUE,WEST 97 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3551342,SPORT UTILITY / STATION WAGON,,,,
10/31/16,18:10,MANHATTAN,10018,40.7551631,-73.9950009,"(40.7551631, -73.9950009)",,,480       9 AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3552172,PASSENGER VEHICLE,,,,
10/31/16,18:10,,,40.8449781,-73.9187581,"(40.8449781, -73.9187581)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551223,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,18:10,,,40.7997174,-73.9299047,"(40.7997174, -73.9299047)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3552722,PASSENGER VEHICLE,,,,
10/31/16,18:10,,,,,,MACOMBS DAM BRIDGE,EAST 161 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551644,PASSENGER VEHICLE,,,,
10/31/16,18:10,,,,,,JAMAICA AVENUE,EUCLID AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551402,PASSENGER VEHICLE,,,,
10/31/16,18:10,,,,,,EAST 42 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552174,PASSENGER VEHICLE,,,,
10/31/16,18:10,,,,,,155 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551190,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,18:10,QUEENS,11691,40.5962568,-73.766834,"(40.5962568, -73.766834)",SEAGIRT BOULEVARD,ROCKAWAY FREEWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551327,PASSENGER VEHICLE,,,,
10/31/16,18:10,QUEENS,11434,40.6678458,-73.7761182,"(40.6678458, -73.7761182)",NORTH CONDUIT AVENUE,159 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551193,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,18:10,QUEENS,11430,40.6661512,-73.8057432,"(40.6661512, -73.8057432)",SOUTH CONDUIT AVENUE,134 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551165,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,18:10,QUEENS,11378,40.7249182,-73.8898214,"(40.7249182, -73.8898214)",,,71-21     CALDWELL AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551508,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,18:10,QUEENS,11375,40.7289542,-73.8475539,"(40.7289542, -73.8475539)",67 AVENUE,108 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551361,SPORT UTILITY / STATION WAGON,,,,
10/31/16,18:10,QUEENS,11368,40.7391641,-73.8623726,"(40.7391641, -73.8623726)",,,98-16     55 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,3551265,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
10/31/16,18:10,MANHATTAN,10040,40.8568876,-73.9325521,"(40.8568876, -73.9325521)",,,4441      BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551773,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/31/16,18:10,MANHATTAN,10028,40.7739779,-73.948551,"(40.7739779, -73.948551)",EAST 83 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551377,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,18:10,MANHATTAN,10024,40.7839004,-73.9740586,"(40.7839004, -73.9740586)",WEST 82 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3551441,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,18:10,MANHATTAN,10022,40.7627603,-73.9734568,"(40.7627603, -73.9734568)",,,9         EAST 57 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551686,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,18:10,MANHATTAN,10022,40.7577007,-73.9693944,"(40.7577007, -73.9693944)",EAST 53 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3551734,PASSENGER VEHICLE,,,,
10/31/16,18:10,BROOKLYN,11223,40.6057313,-73.9850075,"(40.6057313, -73.9850075)",WEST 12 STREET,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552510,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,18:10,BROOKLYN,11223,40.6035865,-73.9778271,"(40.6035865, -73.9778271)",HIGHLAWN AVENUE,WEST 5 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3552522,PASSENGER VEHICLE,,,,
10/31/16,18:10,BROOKLYN,11219,40.6290766,-74.0054904,"(40.6290766, -74.0054904)",,,6420      11 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551690,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,18:10,BROOKLYN,11218,40.640694,-73.9691814,"(40.640694, -73.9691814)",,,685       CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552224,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,18:10,BROOKLYN,11208,40.6677049,-73.8630175,"(40.6677049, -73.8630175)",,,1307      LORING AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551403,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,18:10,BROOKLYN,11201,40.6976294,-73.9852826,"(40.6976294, -73.9852826)",Flatbush Ave Ext,concord st,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3551124,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,18:10,BRONX,10457,40.8473266,-73.9037402,"(40.8473266, -73.9037402)",ANTHONY AVENUE,EAST 176 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551391,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,,,,,,,,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3551164,BICYCLE,,,,
10/31/16,17:10,,,,,,HORACE HARDING EXPRESSWAY,171 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3551576,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,STATEN ISLAND,10306,40.5573725,-74.1272052,"(40.5573725, -74.1272052)",,,3270      HYLAN BOULEVARD,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551291,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/31/16,17:10,QUEENS,11106,40.7569593,-73.9305525,"(40.7569593, -73.9305525)",30 STREET,36 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3551670,PICK-UP TRUCK,,,,
10/31/16,17:10,BROOKLYN,11217,40.6853239,-73.9807025,"(40.6853239, -73.9807025)",ATLANTIC AVENUE,3 AVENUE,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3551617,PASSENGER VEHICLE,,,,
10/31/16,17:10,BROOKLYN,11207,40.6741204,-73.898388,"(40.6741204, -73.898388)",GEORGIA AVENUE,LIBERTY AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3551347,SPORT UTILITY / STATION WAGON,,,,
10/31/16,17:10,,,,,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Following Too Closely,,,,3551359,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,,,40.8360929,-73.8703818,"(40.8360929, -73.8703818)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551683,PASSENGER VEHICLE,,,,
10/31/16,17:10,,,40.8210152,-73.9343504,"(40.8210152, -73.9343504)",,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3551506,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/31/16,17:10,,,40.7237544,-73.8285153,"(40.7237544, -73.8285153)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551147,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,,,40.7106047,-73.9846738,"(40.7106047, -73.9846738)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552070,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,,,,,,WEBSTER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551258,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,17:10,,,,,,SPRINGFIELD BOULEVARD,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3551146,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,,,,,,FLATLANDS AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551826,SPORT UTILITY / STATION WAGON,,,,
10/31/16,17:10,,,,,,EMPIRE BOULEVARD,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551886,PASSENGER VEHICLE,,,,
10/31/16,17:10,,,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551098,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,,,,,,AVENUE W,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3552112,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,STATEN ISLAND,10306,40.5796897,-74.100392,"(40.5796897, -74.100392)",HYLAN BOULEVARD,HUNTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551351,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,17:10,STATEN ISLAND,10301,40.6164151,-74.1035089,"(40.6164151, -74.1035089)",CLOVE ROAD,VICTORY BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3552096,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,QUEENS,11434,40.6561603,-73.7673526,"(40.6561603, -73.7673526)",ROCKAWAY BOULEVARD,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551145,PASSENGER VEHICLE,,,,
10/31/16,17:10,QUEENS,11433,40.7020528,-73.7856004,"(40.7020528, -73.7856004)",105 AVENUE,171 PLACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Passing or Lane Usage Improper,,,,3551102,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,QUEENS,11418,40.7004507,-73.828649,"(40.7004507, -73.828649)",,,121-17    JAMAICA AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551752,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,QUEENS,11374,40.7327368,-73.8607766,"(40.7327368, -73.8607766)",97 PLACE,62 DRIVE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3551360,SPORT UTILITY / STATION WAGON,,,,
10/31/16,17:10,MANHATTAN,10040,40.8623245,-73.9273948,"(40.8623245, -73.9273948)",,,52        ARDEN STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3552369,PASSENGER VEHICLE,,,,
10/31/16,17:10,MANHATTAN,10033,40.8461921,-73.9384508,"(40.8461921, -73.9384508)",WEST 175 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552234,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,MANHATTAN,10014,40.7291123,-74.0106725,"(40.7291123, -74.0106725)",WEST STREET,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3551251,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/31/16,17:10,BROOKLYN,11238,40.6794435,-73.956379,"(40.6794435, -73.956379)",,,1065      ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3551607,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,17:10,BROOKLYN,11233,40.6722935,-73.913117,"(40.6722935, -73.913117)",EASTERN PARKWAY,PROSPECT PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,BROOKLYN,11222,40.7257775,-73.9488083,"(40.7257775, -73.9488083)",,,100       MC GUINNESS BOULEVARD,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3551423,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,17:10,BROOKLYN,11208,40.6730489,-73.8700507,"(40.6730489, -73.8700507)",,,1298      SUTTER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551396,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
10/31/16,17:10,BROOKLYN,11205,40.6945019,-73.9779952,"(40.6945019, -73.9779952)",,,93        SAINT EDWARDS STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551294,PASSENGER VEHICLE,,,,
10/31/16,17:10,BROOKLYN,11204,40.608169,-73.9873408,"(40.608169, -73.9873408)",BAY RIDGE PARKWAY,BAY PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552521,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,17:10,BRONX,10472,40.8283161,-73.8557672,"(40.8283161, -73.8557672)",,,2012      BLACKROCK AVENUE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3551415,,,,,
10/31/16,17:10,BRONX,10458,40.8685746,-73.8814699,"(40.8685746, -73.8814699)",WEBSTER AVENUE,EAST MOSHOLU PARKWAY SOUTH,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551247,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/16,17:10,BRONX,10456,40.8327335,-73.898012,"(40.8327335, -73.898012)",CROTONA AVENUE,BOSTON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551123,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3551668,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,Unspecified,,3551289,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
10/31/16,16:10,,,,,,BROADWAY,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3551264,,,,,
10/31/16,16:10,STATEN ISLAND,10304,40.5996102,-74.0886033,"(40.5996102, -74.0886033)",SCRANTON STREET,PROVIDENCE STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3551290,SPORT UTILITY / STATION WAGON,,,,
10/31/16,16:10,MANHATTAN,10024,40.7865943,-73.9683844,"(40.7865943, -73.9683844)",CENTRAL PARK WEST,WEST 88 STREET,,1,0,0,0,1,0,0,0,Passenger Distraction,Driver Inattention/Distraction,,,,3552073,TAXI,BICYCLE,,,
10/31/16,16:10,MANHATTAN,10022,40.7602507,-73.9696243,"(40.7602507, -73.9696243)",EAST 56 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3552487,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,BROOKLYN,11233,40.6824453,-73.9116652,"(40.6824453, -73.9116652)",ROCKAWAY AVENUE,CHAUNCEY STREET,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3551260,TAXI,,,,
10/31/16,16:10,BROOKLYN,11207,40.6523644,-73.8913647,"(40.6523644, -73.8913647)",LOUISIANA AVENUE,GLENWOOD ROAD,,1,0,0,0,1,0,0,0,Unspecified,,,,,3551827,BICYCLE,,,,
10/31/16,16:10,BROOKLYN,11207,40.6805378,-73.8867363,"(40.6805378, -73.8867363)",ARLINGTON AVENUE,ASHFORD STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3551400,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,16:10,BRONX,10470,40.9001385,-73.8711839,"(40.9001385, -73.8711839)",VANCORTLANDT PARK EAST,EAST 239 STREET,,1,0,0,0,0,0,1,0,Reaction to Other Uninvolved Vehicle,,,,,3551205,MOTORCYCLE,,,,
10/31/16,16:10,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551080,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,16:10,,,40.8448864,-73.9072833,"(40.8448864, -73.9072833)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551634,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/31/16,16:10,,,40.7298672,-73.8773163,"(40.7298672, -73.8773163)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3551103,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
10/31/16,16:10,,,40.7151811,-73.9519581,"(40.7151811, -73.9519581)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3551432,PICK-UP TRUCK,,,,
10/31/16,16:10,,,40.699861,-73.9845744,"(40.699861, -73.9845744)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551568,SPORT UTILITY / STATION WAGON,,,,
10/31/16,16:10,,,40.6145627,-74.1565458,"(40.6145627, -74.1565458)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3551774,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/31/16,16:10,,,,,,,,1472      FOREST HILL ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551910,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,16:10,,,,,,UTOPIA PARKWAY,58 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551357,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,FLATBUSH AVENUE,ALBEMARLE ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552343,PASSENGER VEHICLE,,,,
10/31/16,16:10,,,,,,EAST 156 STREET,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3551621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,16:10,,,,,,CROSS BAY BOULEVARD,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3551112,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,CROPSEY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3552506,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,BEACH 98 STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3551709,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,,,,,,2 AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551376,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/16,16:10,,,,,,17 AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3552171,PASSENGER VEHICLE,,,,
10/31/16,16:10,QUEENS,11429,40.7118305,-73.7382257,"(40.7118305, -73.7382257)",,,218-69    105 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551144,SPORT UTILITY / STATION WAGON,,,,
10/31/16,16:10,QUEENS,11369,40.7680412,-73.8714755,"(40.7680412, -73.8714755)",,,23-16     99 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551158,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,QUEENS,11368,40.7420831,-73.8657985,"(40.7420831, -73.8657985)",,,97-04     50 AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3551263,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,MANHATTAN,10128,40.7851932,-73.9493331,"(40.7851932, -73.9493331)",EAST 96 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3551832,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,MANHATTAN,10018,40.7513061,-73.9876564,"(40.7513061, -73.9876564)",,,1350      BROADWAY,0,0,0,0,0,0,0,0,Unspecified,,,,,3551513,PASSENGER VEHICLE,,,,
10/31/16,16:10,MANHATTAN,10017,40.7579112,-73.977653,"(40.7579112, -73.977653)",EAST 49 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3551521,PASSENGER VEHICLE,,,,
10/31/16,16:10,BROOKLYN,11237,40.6984873,-73.9214352,"(40.6984873, -73.9214352)",MYRTLE AVENUE,HIMROD STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3552670,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,BROOKLYN,11237,40.7076757,-73.9238518,"(40.7076757, -73.9238518)",FLUSHING AVENUE,GARDNER AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3551813,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
10/31/16,16:10,BROOKLYN,11228,40.6173249,-74.017693,"(40.6173249, -74.017693)",11 AVENUE,85 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3552085,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/16,16:10,BROOKLYN,11223,40.5840634,-73.9689988,"(40.5840634, -73.9689988)",SHORE PARKWAY,WEST STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3552132,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
